date,parameter,unit,value
2007-08-17,StrGlo,W/m2,141.86000
2007-08-17,p,hPa,969.81000
2007-08-18,RainDur,min,0.00000
2007-08-18,T,°C,18.09000
2007-08-18,T_max_h1,°C,21.48000
2007-08-18,StrGlo,W/m2,175.96000
2007-08-18,p,hPa,966.78000
2007-08-19,RainDur,min,14.27000
2007-08-19,T,°C,18.53000
2007-08-19,T_max_h1,°C,22.60000
2007-08-19,StrGlo,W/m2,175.73000
2007-08-19,p,hPa,962.12000
2007-08-20,RainDur,min,383.10000
2007-08-20,T,°C,15.63000
2007-08-20,T_max_h1,°C,16.82000
2007-08-20,StrGlo,W/m2,53.19000
2007-08-20,p,hPa,959.21000
2007-08-21,RainDur,min,331.48000
2007-08-21,T,°C,15.22000
2007-08-21,T_max_h1,°C,17.35000
2007-08-21,StrGlo,W/m2,68.24000
2007-08-21,p,hPa,956.44000
2007-08-22,RainDur,min,0.00000
2007-08-22,T,°C,17.18000
2007-08-22,T_max_h1,°C,20.77000
2007-08-22,StrGlo,W/m2,185.66000
2007-08-22,p,hPa,960.47000
2007-08-23,RainDur,min,4.70000
2007-08-23,T,°C,19.11000
2007-08-23,T_max_h1,°C,22.64000
2007-08-23,StrGlo,W/m2,173.44000
2007-08-23,p,hPa,964.71000
2007-08-24,RainDur,min,0.00000
2007-08-24,T,°C,20.36000
2007-08-24,T_max_h1,°C,24.70000
2007-08-24,StrGlo,W/m2,195.25000
2007-08-24,p,hPa,972.51000
2007-08-25,RainDur,min,
2007-08-25,T,°C,
2007-08-25,T_max_h1,°C,
2007-08-25,StrGlo,W/m2,
2007-08-25,p,hPa,
2007-08-26,RainDur,min,
2007-08-26,T,°C,
2007-08-26,T_max_h1,°C,
2007-08-26,StrGlo,W/m2,
2007-08-26,p,hPa,
2007-08-27,RainDur,min,
2007-08-27,T,°C,
2007-08-27,T_max_h1,°C,
2007-08-27,StrGlo,W/m2,
2007-08-27,p,hPa,
2007-08-28,RainDur,min,227.27000
2007-08-28,T,°C,19.74000
2007-08-28,T_max_h1,°C,23.41000
2007-08-28,StrGlo,W/m2,103.20000
2007-08-28,p,hPa,966.43000
2007-08-29,RainDur,min,864.75000
2007-08-29,T,°C,18.04000
2007-08-29,T_max_h1,°C,20.47000
2007-08-29,StrGlo,W/m2,38.36000
2007-08-29,p,hPa,962.80000
2007-08-30,RainDur,min,438.16000
2007-08-30,T,°C,15.52000
2007-08-30,T_max_h1,°C,17.23000
2007-08-30,StrGlo,W/m2,59.05000
2007-08-30,p,hPa,965.96000
2007-08-31,RainDur,min,0.00000
2007-08-31,T,°C,16.34000
2007-08-31,T_max_h1,°C,20.09000
2007-08-31,StrGlo,W/m2,178.51000
2007-08-31,p,hPa,969.95000
2007-09-01,RainDur,min,0.00000
2007-09-01,T,°C,17.13000
2007-09-01,T_max_h1,°C,19.69000
2007-09-01,StrGlo,W/m2,111.05000
2007-09-01,p,hPa,971.42000
2007-09-02,RainDur,min,0.00000
2007-09-02,T,°C,17.66000
2007-09-02,T_max_h1,°C,21.95000
2007-09-02,StrGlo,W/m2,210.38000
2007-09-02,p,hPa,969.81000
2007-09-03,RainDur,min,305.77000
2007-09-03,T,°C,16.59000
2007-09-03,T_max_h1,°C,19.62000
2007-09-03,StrGlo,W/m2,90.19000
2007-09-03,p,hPa,966.15000
2007-09-04,RainDur,min,238.92000
2007-09-04,T,°C,12.19000
2007-09-04,T_max_h1,°C,15.01000
2007-09-04,StrGlo,W/m2,98.72000
2007-09-04,p,hPa,970.93000
2007-09-05,RainDur,min,7.83000
2007-09-05,T,°C,11.75000
2007-09-05,T_max_h1,°C,15.61000
2007-09-05,StrGlo,W/m2,148.33000
2007-09-05,p,hPa,976.85000
2007-09-06,RainDur,min,123.55000
2007-09-06,T,°C,12.15000
2007-09-06,T_max_h1,°C,16.16000
2007-09-06,StrGlo,W/m2,155.26000
2007-09-06,p,hPa,976.32000
2007-09-07,RainDur,min,57.40000
2007-09-07,T,°C,13.97000
2007-09-07,T_max_h1,°C,17.31000
2007-09-07,StrGlo,W/m2,141.19000
2007-09-07,p,hPa,975.42000
2007-09-08,RainDur,min,0.00000
2007-09-08,T,°C,15.34000
2007-09-08,T_max_h1,°C,18.69000
2007-09-08,StrGlo,W/m2,151.97000
2007-09-08,p,hPa,973.23000
2007-09-09,RainDur,min,0.00000
2007-09-09,T,°C,16.20000
2007-09-09,T_max_h1,°C,19.16000
2007-09-09,StrGlo,W/m2,113.61000
2007-09-09,p,hPa,969.98000
2007-09-10,RainDur,min,2.82000
2007-09-10,T,°C,15.25000
2007-09-10,T_max_h1,°C,19.68000
2007-09-10,StrGlo,W/m2,142.62000
2007-09-10,p,hPa,967.85000
2007-09-11,RainDur,min,66.08000
2007-09-11,T,°C,14.22000
2007-09-11,T_max_h1,°C,16.65000
2007-09-11,StrGlo,W/m2,124.40000
2007-09-11,p,hPa,970.52000
2007-09-12,RainDur,min,0.00000
2007-09-12,T,°C,14.25000
2007-09-12,T_max_h1,°C,18.67000
2007-09-12,StrGlo,W/m2,173.16000
2007-09-12,p,hPa,973.59000
2007-09-13,RainDur,min,0.00000
2007-09-13,T,°C,15.01000
2007-09-13,T_max_h1,°C,20.33000
2007-09-13,StrGlo,W/m2,146.10000
2007-09-13,p,hPa,972.76000
2007-09-14,RainDur,min,40.77000
2007-09-14,T,°C,17.72000
2007-09-14,T_max_h1,°C,23.68000
2007-09-14,StrGlo,W/m2,146.33000
2007-09-14,p,hPa,970.42000
2007-09-15,RainDur,min,0.00000
2007-09-15,T,°C,18.19000
2007-09-15,T_max_h1,°C,21.50000
2007-09-15,StrGlo,W/m2,132.00000
2007-09-15,p,hPa,972.85000
2007-09-16,RainDur,min,0.00000
2007-09-16,T,°C,18.27000
2007-09-16,T_max_h1,°C,24.30000
2007-09-16,StrGlo,W/m2,176.32000
2007-09-16,p,hPa,969.18000
2007-09-17,RainDur,min,66.52000
2007-09-17,T,°C,20.37000
2007-09-17,T_max_h1,°C,24.75000
2007-09-17,StrGlo,W/m2,134.47000
2007-09-17,p,hPa,963.76000
2007-09-18,RainDur,min,675.75000
2007-09-18,T,°C,13.12000
2007-09-18,T_max_h1,°C,17.13000
2007-09-18,StrGlo,W/m2,52.00000
2007-09-18,p,hPa,966.68000
2007-09-19,RainDur,min,0.00000
2007-09-19,T,°C,11.50000
2007-09-19,T_max_h1,°C,15.25000
2007-09-19,StrGlo,W/m2,146.58000
2007-09-19,p,hPa,973.77000
2007-09-20,RainDur,min,0.00000
2007-09-20,T,°C,12.33000
2007-09-20,T_max_h1,°C,17.80000
2007-09-20,StrGlo,W/m2,169.60000
2007-09-20,p,hPa,974.35000
2007-09-21,RainDur,min,0.00000
2007-09-21,T,°C,14.73000
2007-09-21,T_max_h1,°C,20.84000
2007-09-21,StrGlo,W/m2,166.50000
2007-09-21,p,hPa,973.51000
2007-09-22,RainDur,min,0.00000
2007-09-22,T,°C,17.14000
2007-09-22,T_max_h1,°C,23.09000
2007-09-22,StrGlo,W/m2,166.70000
2007-09-22,p,hPa,972.97000
2007-09-23,RainDur,min,0.00000
2007-09-23,T,°C,17.47000
2007-09-23,T_max_h1,°C,22.65000
2007-09-23,StrGlo,W/m2,164.88000
2007-09-23,p,hPa,972.35000
2007-09-24,RainDur,min,1.35000
2007-09-24,T,°C,18.81000
2007-09-24,T_max_h1,°C,23.64000
2007-09-24,StrGlo,W/m2,155.41000
2007-09-24,p,hPa,968.05000
2007-09-25,RainDur,min,396.43000
2007-09-25,T,°C,13.12000
2007-09-25,T_max_h1,°C,16.87000
2007-09-25,StrGlo,W/m2,38.21000
2007-09-25,p,hPa,967.25000
2007-09-26,RainDur,min,464.40000
2007-09-26,T,°C,10.49000
2007-09-26,T_max_h1,°C,11.64000
2007-09-26,StrGlo,W/m2,54.39000
2007-09-26,p,hPa,962.27000
2007-09-27,RainDur,min,232.68000
2007-09-27,T,°C,9.62000
2007-09-27,T_max_h1,°C,11.44000
2007-09-27,StrGlo,W/m2,47.90000
2007-09-27,p,hPa,954.98000
2007-09-28,RainDur,min,178.77000
2007-09-28,T,°C,10.76000
2007-09-28,T_max_h1,°C,12.98000
2007-09-28,StrGlo,W/m2,63.25000
2007-09-28,p,hPa,957.82000
2007-09-29,RainDur,min,218.10000
2007-09-29,T,°C,14.15000
2007-09-29,T_max_h1,°C,17.69000
2007-09-29,StrGlo,W/m2,150.46000
2007-09-29,p,hPa,966.37000
2007-09-30,RainDur,min,95.58000
2007-09-30,T,°C,14.24000
2007-09-30,T_max_h1,°C,16.31000
2007-09-30,StrGlo,W/m2,61.36000
2007-09-30,p,hPa,972.65000
2007-10-01,RainDur,min,0.00000
2007-10-01,T,°C,16.62000
2007-10-01,T_max_h1,°C,21.39000
2007-10-01,StrGlo,W/m2,139.60000
2007-10-01,p,hPa,973.25000
2007-10-02,RainDur,min,4.43000
2007-10-02,T,°C,17.70000
2007-10-02,T_max_h1,°C,22.32000
2007-10-02,StrGlo,W/m2,113.54000
2007-10-02,p,hPa,970.41000
2007-10-03,RainDur,min,23.08000
2007-10-03,T,°C,19.08000
2007-10-03,T_max_h1,°C,23.72000
2007-10-03,StrGlo,W/m2,139.39000
2007-10-03,p,hPa,969.28000
2007-10-04,RainDur,min,267.15000
2007-10-04,T,°C,18.10000
2007-10-04,T_max_h1,°C,19.88000
2007-10-04,StrGlo,W/m2,58.40000
2007-10-04,p,hPa,971.14000
2007-10-05,RainDur,min,5.12000
2007-10-05,T,°C,18.43000
2007-10-05,T_max_h1,°C,21.60000
2007-10-05,StrGlo,W/m2,118.86000
2007-10-05,p,hPa,970.07000
2007-10-06,RainDur,min,0.00000
2007-10-06,T,°C,15.34000
2007-10-06,T_max_h1,°C,17.10000
2007-10-06,StrGlo,W/m2,61.00000
2007-10-06,p,hPa,968.41000
2007-10-07,RainDur,min,0.00000
2007-10-07,T,°C,13.10000
2007-10-07,T_max_h1,°C,16.91000
2007-10-07,StrGlo,W/m2,110.62000
2007-10-07,p,hPa,969.58000
2007-10-08,RainDur,min,0.00000
2007-10-08,T,°C,12.48000
2007-10-08,T_max_h1,°C,17.20000
2007-10-08,StrGlo,W/m2,112.27000
2007-10-08,p,hPa,971.90000
2007-10-09,RainDur,min,0.00000
2007-10-09,T,°C,11.98000
2007-10-09,T_max_h1,°C,16.30000
2007-10-09,StrGlo,W/m2,96.28000
2007-10-09,p,hPa,973.37000
2007-10-10,RainDur,min,0.00000
2007-10-10,T,°C,12.75000
2007-10-10,T_max_h1,°C,15.62000
2007-10-10,StrGlo,W/m2,121.74000
2007-10-10,p,hPa,971.09000
2007-10-11,RainDur,min,0.00000
2007-10-11,T,°C,11.09000
2007-10-11,T_max_h1,°C,13.79000
2007-10-11,StrGlo,W/m2,64.20000
2007-10-11,p,hPa,973.36000
2007-10-12,RainDur,min,0.00000
2007-10-12,T,°C,12.02000
2007-10-12,T_max_h1,°C,16.00000
2007-10-12,StrGlo,W/m2,103.77000
2007-10-12,p,hPa,972.70000
2007-10-13,RainDur,min,0.00000
2007-10-13,T,°C,12.65000
2007-10-13,T_max_h1,°C,15.59000
2007-10-13,StrGlo,W/m2,107.76000
2007-10-13,p,hPa,972.74000
2007-10-14,RainDur,min,0.00000
2007-10-14,T,°C,10.08000
2007-10-14,T_max_h1,°C,12.47000
2007-10-14,StrGlo,W/m2,67.01000
2007-10-14,p,hPa,972.76000
2007-10-15,RainDur,min,0.00000
2007-10-15,T,°C,12.39000
2007-10-15,T_max_h1,°C,17.81000
2007-10-15,StrGlo,W/m2,112.00000
2007-10-15,p,hPa,971.26000
2007-10-16,RainDur,min,0.00000
2007-10-16,T,°C,13.24000
2007-10-16,T_max_h1,°C,18.50000
2007-10-16,StrGlo,W/m2,122.03000
2007-10-16,p,hPa,971.77000
2007-10-17,RainDur,min,117.35000
2007-10-17,T,°C,15.18000
2007-10-17,T_max_h1,°C,19.48000
2007-10-17,StrGlo,W/m2,110.63000
2007-10-17,p,hPa,970.77000
2007-10-18,RainDur,min,52.33000
2007-10-18,T,°C,10.67000
2007-10-18,T_max_h1,°C,
2007-10-18,StrGlo,W/m2,50.14000
2007-10-18,p,hPa,976.28000
2007-10-19,RainDur,min,40.62000
2007-10-19,T,°C,7.22000
2007-10-19,T_max_h1,°C,9.33000
2007-10-19,StrGlo,W/m2,68.60000
2007-10-19,p,hPa,979.26000
2007-10-20,RainDur,min,0.00000
2007-10-20,T,°C,4.75000
2007-10-20,T_max_h1,°C,6.79000
2007-10-20,StrGlo,W/m2,89.24000
2007-10-20,p,hPa,979.91000
2007-10-21,RainDur,min,87.38000
2007-10-21,T,°C,3.73000
2007-10-21,T_max_h1,°C,5.71000
2007-10-21,StrGlo,W/m2,57.99000
2007-10-21,p,hPa,976.00000
2007-10-22,RainDur,min,0.00000
2007-10-22,T,°C,4.02000
2007-10-22,T_max_h1,°C,5.25000
2007-10-22,StrGlo,W/m2,26.14000
2007-10-22,p,hPa,971.01000
2007-10-23,RainDur,min,0.00000
2007-10-23,T,°C,4.61000
2007-10-23,T_max_h1,°C,5.44000
2007-10-23,StrGlo,W/m2,20.24000
2007-10-23,p,hPa,968.00000
2007-10-24,RainDur,min,0.00000
2007-10-24,T,°C,5.92000
2007-10-24,T_max_h1,°C,7.32000
2007-10-24,StrGlo,W/m2,22.04000
2007-10-24,p,hPa,966.43000
2007-10-25,RainDur,min,0.00000
2007-10-25,T,°C,6.98000
2007-10-25,T_max_h1,°C,7.90000
2007-10-25,StrGlo,W/m2,28.86000
2007-10-25,p,hPa,967.78000
2007-10-26,RainDur,min,0.00000
2007-10-26,T,°C,7.84000
2007-10-26,T_max_h1,°C,9.00000
2007-10-26,StrGlo,W/m2,47.67000
2007-10-26,p,hPa,967.32000
2007-10-27,RainDur,min,0.00000
2007-10-27,T,°C,8.71000
2007-10-27,T_max_h1,°C,9.87000
2007-10-27,StrGlo,W/m2,22.84000
2007-10-27,p,hPa,976.62000
2007-10-28,RainDur,min,0.00000
2007-10-28,T,°C,8.03000
2007-10-28,T_max_h1,°C,10.85000
2007-10-28,StrGlo,W/m2,55.13000
2007-10-28,p,hPa,973.24000
2007-10-29,RainDur,min,0.00000
2007-10-29,T,°C,8.05000
2007-10-29,T_max_h1,°C,12.30000
2007-10-29,StrGlo,W/m2,78.36000
2007-10-29,p,hPa,966.11000
2007-10-30,RainDur,min,450.47000
2007-10-30,T,°C,8.79000
2007-10-30,T_max_h1,°C,9.80000
2007-10-30,StrGlo,W/m2,14.40000
2007-10-30,p,hPa,966.97000
2007-10-31,RainDur,min,0.00000
2007-10-31,T,°C,8.17000
2007-10-31,T_max_h1,°C,10.45000
2007-10-31,StrGlo,W/m2,41.26000
2007-10-31,p,hPa,974.97000
2007-11-01,RainDur,min,0.00000
2007-11-01,T,°C,6.87000
2007-11-01,T_max_h1,°C,10.39000
2007-11-01,StrGlo,W/m2,63.05000
2007-11-01,p,hPa,978.81000
2007-11-02,RainDur,min,0.00000
2007-11-02,T,°C,7.64000
2007-11-02,T_max_h1,°C,11.53000
2007-11-02,StrGlo,W/m2,72.39000
2007-11-02,p,hPa,979.40000
2007-11-03,RainDur,min,0.00000
2007-11-03,T,°C,7.45000
2007-11-03,T_max_h1,°C,9.00000
2007-11-03,StrGlo,W/m2,40.42000
2007-11-03,p,hPa,976.57000
2007-11-04,RainDur,min,92.13000
2007-11-04,T,°C,8.92000
2007-11-04,T_max_h1,°C,10.42000
2007-11-04,StrGlo,W/m2,23.38000
2007-11-04,p,hPa,973.69000
2007-11-05,RainDur,min,0.00000
2007-11-05,T,°C,7.07000
2007-11-05,T_max_h1,°C,9.65000
2007-11-05,StrGlo,W/m2,51.70000
2007-11-05,p,hPa,974.73000
2007-11-06,RainDur,min,92.12000
2007-11-06,T,°C,7.63000
2007-11-06,T_max_h1,°C,9.04000
2007-11-06,StrGlo,W/m2,29.82000
2007-11-06,p,hPa,976.81000
2007-11-07,RainDur,min,59.60000
2007-11-07,T,°C,6.90000
2007-11-07,T_max_h1,°C,7.86000
2007-11-07,StrGlo,W/m2,19.60000
2007-11-07,p,hPa,976.83000
2007-11-08,RainDur,min,142.25000
2007-11-08,T,°C,8.83000
2007-11-08,T_max_h1,°C,10.89000
2007-11-08,StrGlo,W/m2,41.59000
2007-11-08,p,hPa,970.47000
2007-11-09,RainDur,min,265.82000
2007-11-09,T,°C,5.34000
2007-11-09,T_max_h1,°C,9.17000
2007-11-09,StrGlo,W/m2,52.82000
2007-11-09,p,hPa,967.75000
2007-11-10,RainDur,min,602.77000
2007-11-10,T,°C,3.88000
2007-11-10,T_max_h1,°C,5.83000
2007-11-10,StrGlo,W/m2,16.36000
2007-11-10,p,hPa,970.93000
2007-11-11,RainDur,min,516.12000
2007-11-11,T,°C,7.68000
2007-11-11,T_max_h1,°C,9.07000
2007-11-11,StrGlo,W/m2,20.99000
2007-11-11,p,hPa,964.96000
2007-11-12,RainDur,min,164.22000
2007-11-12,T,°C,5.18000
2007-11-12,T_max_h1,°C,6.75000
2007-11-12,StrGlo,W/m2,64.58000
2007-11-12,p,hPa,968.85000
2007-11-13,RainDur,min,172.00000
2007-11-13,T,°C,3.90000
2007-11-13,T_max_h1,°C,5.28000
2007-11-13,StrGlo,W/m2,53.30000
2007-11-13,p,hPa,965.73000
2007-11-14,RainDur,min,606.05000
2007-11-14,T,°C,2.85000
2007-11-14,T_max_h1,°C,3.85000
2007-11-14,StrGlo,W/m2,16.63000
2007-11-14,p,hPa,956.77000
2007-11-15,RainDur,min,135.63000
2007-11-15,T,°C,0.31000
2007-11-15,T_max_h1,°C,2.06000
2007-11-15,StrGlo,W/m2,39.50000
2007-11-15,p,hPa,966.99000
2007-11-16,RainDur,min,0.00000
2007-11-16,T,°C,-1.07000
2007-11-16,T_max_h1,°C,0.12000
2007-11-16,StrGlo,W/m2,50.19000
2007-11-16,p,hPa,973.41000
2007-11-17,RainDur,min,0.00000
2007-11-17,T,°C,-1.22000
2007-11-17,T_max_h1,°C,1.45000
2007-11-17,StrGlo,W/m2,80.13000
2007-11-17,p,hPa,972.56000
2007-11-18,RainDur,min,0.00000
2007-11-18,T,°C,-1.04000
2007-11-18,T_max_h1,°C,1.42000
2007-11-18,StrGlo,W/m2,76.07000
2007-11-18,p,hPa,962.70000
2007-11-19,RainDur,min,0.00000
2007-11-19,T,°C,-0.43000
2007-11-19,T_max_h1,°C,2.55000
2007-11-19,StrGlo,W/m2,47.83000
2007-11-19,p,hPa,961.13000
2007-11-20,RainDur,min,0.00000
2007-11-20,T,°C,1.83000
2007-11-20,T_max_h1,°C,4.73000
2007-11-20,StrGlo,W/m2,41.86000
2007-11-20,p,hPa,962.35000
2007-11-21,RainDur,min,7.03000
2007-11-21,T,°C,4.93000
2007-11-21,T_max_h1,°C,8.27000
2007-11-21,StrGlo,W/m2,30.21000
2007-11-21,p,hPa,960.31000
2007-11-22,RainDur,min,0.00000
2007-11-22,T,°C,6.34000
2007-11-22,T_max_h1,°C,7.95000
2007-11-22,StrGlo,W/m2,21.45000
2007-11-22,p,hPa,959.04000
2007-11-23,RainDur,min,0.00000
2007-11-23,T,°C,7.82000
2007-11-23,T_max_h1,°C,9.29000
2007-11-23,StrGlo,W/m2,14.93000
2007-11-23,p,hPa,961.41000
2007-11-24,RainDur,min,147.17000
2007-11-24,T,°C,6.90000
2007-11-24,T_max_h1,°C,8.26000
2007-11-24,StrGlo,W/m2,7.35000
2007-11-24,p,hPa,969.47000
2007-11-25,RainDur,min,150.80000
2007-11-25,T,°C,5.02000
2007-11-25,T_max_h1,°C,5.72000
2007-11-25,StrGlo,W/m2,15.21000
2007-11-25,p,hPa,971.92000
2007-11-26,RainDur,min,92.25000
2007-11-26,T,°C,4.71000
2007-11-26,T_max_h1,°C,6.24000
2007-11-26,StrGlo,W/m2,44.08000
2007-11-26,p,hPa,975.38000
2007-11-27,RainDur,min,0.00000
2007-11-27,T,°C,2.93000
2007-11-27,T_max_h1,°C,6.35000
2007-11-27,StrGlo,W/m2,70.63000
2007-11-27,p,hPa,976.23000
2007-11-28,RainDur,min,0.00000
2007-11-28,T,°C,1.34000
2007-11-28,T_max_h1,°C,3.98000
2007-11-28,StrGlo,W/m2,61.83000
2007-11-28,p,hPa,969.67000
2007-11-29,RainDur,min,0.00000
2007-11-29,T,°C,0.71000
2007-11-29,T_max_h1,°C,3.68000
2007-11-29,StrGlo,W/m2,53.44000
2007-11-29,p,hPa,964.08000
2007-11-30,RainDur,min,0.00000
2007-11-30,T,°C,5.25000
2007-11-30,T_max_h1,°C,7.22000
2007-11-30,StrGlo,W/m2,17.51000
2007-11-30,p,hPa,964.06000
2007-12-01,RainDur,min,8.52000
2007-12-01,T,°C,6.63000
2007-12-01,T_max_h1,°C,8.37000
2007-12-01,StrGlo,W/m2,20.83000
2007-12-01,p,hPa,963.30000
2007-12-02,RainDur,min,89.55000
2007-12-02,T,°C,8.72000
2007-12-02,T_max_h1,°C,10.38000
2007-12-02,StrGlo,W/m2,25.89000
2007-12-02,p,hPa,961.95000
2007-12-03,RainDur,min,356.23000
2007-12-03,T,°C,6.56000
2007-12-03,T_max_h1,°C,8.03000
2007-12-03,StrGlo,W/m2,26.33000
2007-12-03,p,hPa,953.79000
2007-12-04,RainDur,min,225.12000
2007-12-04,T,°C,5.71000
2007-12-04,T_max_h1,°C,6.93000
2007-12-04,StrGlo,W/m2,15.80000
2007-12-04,p,hPa,967.57000
2007-12-05,RainDur,min,16.92000
2007-12-05,T,°C,7.36000
2007-12-05,T_max_h1,°C,10.19000
2007-12-05,StrGlo,W/m2,66.06000
2007-12-05,p,hPa,972.17000
2007-12-06,RainDur,min,
2007-12-06,T,°C,9.43000
2007-12-06,T_max_h1,°C,10.73000
2007-12-06,StrGlo,W/m2,36.41000
2007-12-06,p,hPa,970.98000
2007-12-07,RainDur,min,434.82000
2007-12-07,T,°C,9.16000
2007-12-07,T_max_h1,°C,11.80000
2007-12-07,StrGlo,W/m2,20.87000
2007-12-07,p,hPa,958.95000
2007-12-08,RainDur,min,161.15000
2007-12-08,T,°C,5.33000
2007-12-08,T_max_h1,°C,6.04000
2007-12-08,StrGlo,W/m2,35.57000
2007-12-08,p,hPa,960.52000
2007-12-09,RainDur,min,
2007-12-09,T,°C,6.34000
2007-12-09,T_max_h1,°C,8.39000
2007-12-09,StrGlo,W/m2,23.65000
2007-12-09,p,hPa,948.85000
2007-12-10,RainDur,min,
2007-12-10,T,°C,5.33000
2007-12-10,T_max_h1,°C,6.03000
2007-12-10,StrGlo,W/m2,16.37000
2007-12-10,p,hPa,952.99000
2007-12-11,RainDur,min,492.42000
2007-12-11,T,°C,4.34000
2007-12-11,T_max_h1,°C,5.03000
2007-12-11,StrGlo,W/m2,11.87000
2007-12-11,p,hPa,968.63000
2007-12-12,RainDur,min,747.43000
2007-12-12,T,°C,3.68000
2007-12-12,T_max_h1,°C,4.45000
2007-12-12,StrGlo,W/m2,10.82000
2007-12-12,p,hPa,979.30000
2007-12-13,RainDur,min,12.92000
2007-12-13,T,°C,3.86000
2007-12-13,T_max_h1,°C,5.00000
2007-12-13,StrGlo,W/m2,27.09000
2007-12-13,p,hPa,982.67000
2007-12-14,RainDur,min,0.00000
2007-12-14,T,°C,0.86000
2007-12-14,T_max_h1,°C,3.18000
2007-12-14,StrGlo,W/m2,20.60000
2007-12-14,p,hPa,981.16000
2007-12-15,RainDur,min,0.00000
2007-12-15,T,°C,-0.73000
2007-12-15,T_max_h1,°C,0.68000
2007-12-15,StrGlo,W/m2,51.94000
2007-12-15,p,hPa,977.71000
2007-12-16,RainDur,min,0.00000
2007-12-16,T,°C,-1.13000
2007-12-16,T_max_h1,°C,-0.06000
2007-12-16,StrGlo,W/m2,15.64000
2007-12-16,p,hPa,977.99000
2007-12-17,RainDur,min,0.00000
2007-12-17,T,°C,-1.18000
2007-12-17,T_max_h1,°C,-0.27000
2007-12-17,StrGlo,W/m2,13.73000
2007-12-17,p,hPa,976.52000
2007-12-18,RainDur,min,0.00000
2007-12-18,T,°C,-2.33000
2007-12-18,T_max_h1,°C,-2.07000
2007-12-18,StrGlo,W/m2,11.27000
2007-12-18,p,hPa,979.71000
2007-12-19,RainDur,min,0.00000
2007-12-19,T,°C,-2.10000
2007-12-19,T_max_h1,°C,-0.52000
2007-12-19,StrGlo,W/m2,30.93000
2007-12-19,p,hPa,984.79000
2007-12-20,RainDur,min,0.00000
2007-12-20,T,°C,-2.53000
2007-12-20,T_max_h1,°C,-1.01000
2007-12-20,StrGlo,W/m2,24.64000
2007-12-20,p,hPa,982.86000
2007-12-21,RainDur,min,0.00000
2007-12-21,T,°C,-1.78000
2007-12-21,T_max_h1,°C,-0.36000
2007-12-21,StrGlo,W/m2,25.64000
2007-12-21,p,hPa,978.09000
2007-12-22,RainDur,min,0.00000
2007-12-22,T,°C,-1.51000
2007-12-22,T_max_h1,°C,0.19000
2007-12-22,StrGlo,W/m2,41.41000
2007-12-22,p,hPa,976.36000
2007-12-23,RainDur,min,0.00000
2007-12-23,T,°C,-1.93000
2007-12-23,T_max_h1,°C,-0.98000
2007-12-23,StrGlo,W/m2,23.47000
2007-12-23,p,hPa,977.27000
2007-12-24,RainDur,min,0.00000
2007-12-24,T,°C,-1.98000
2007-12-24,T_max_h1,°C,-0.87000
2007-12-24,StrGlo,W/m2,22.64000
2007-12-24,p,hPa,977.15000
2007-12-25,RainDur,min,0.00000
2007-12-25,T,°C,-2.51000
2007-12-25,T_max_h1,°C,-1.83000
2007-12-25,StrGlo,W/m2,24.41000
2007-12-25,p,hPa,973.85000
2007-12-26,RainDur,min,145.78000
2007-12-26,T,°C,-0.52000
2007-12-26,T_max_h1,°C,1.24000
2007-12-26,StrGlo,W/m2,18.35000
2007-12-26,p,hPa,976.46000
2007-12-27,RainDur,min,0.00000
2007-12-27,T,°C,0.82000
2007-12-27,T_max_h1,°C,1.23000
2007-12-27,StrGlo,W/m2,9.34000
2007-12-27,p,hPa,982.98000
2007-12-28,RainDur,min,0.00000
2007-12-28,T,°C,-0.94000
2007-12-28,T_max_h1,°C,-0.11000
2007-12-28,StrGlo,W/m2,25.52000
2007-12-28,p,hPa,980.61000
2007-12-29,RainDur,min,6.70000
2007-12-29,T,°C,0.37000
2007-12-29,T_max_h1,°C,4.45000
2007-12-29,StrGlo,W/m2,51.79000
2007-12-29,p,hPa,973.92000
2007-12-30,RainDur,min,283.68000
2007-12-30,T,°C,3.99000
2007-12-30,T_max_h1,°C,5.19000
2007-12-30,StrGlo,W/m2,26.23000
2007-12-30,p,hPa,974.02000
2007-12-31,RainDur,min,0.00000
2007-12-31,T,°C,2.43000
2007-12-31,T_max_h1,°C,4.13000
2007-12-31,StrGlo,W/m2,30.21000
2007-12-31,p,hPa,977.11000
2008-01-01,RainDur,min,0.00000
2008-01-01,T,°C,-0.44000
2008-01-01,T_max_h1,°C,1.05000
2008-01-01,StrGlo,W/m2,13.88000
2008-01-01,p,hPa,971.98000
2008-01-02,RainDur,min,0.00000
2008-01-02,T,°C,-1.83000
2008-01-02,T_max_h1,°C,-0.91000
2008-01-02,StrGlo,W/m2,18.88000
2008-01-02,p,hPa,965.43000
2008-01-03,T,°C,-0.59000
2008-01-03,p,hPa,955.20000
2008-01-03,RainDur,min,0.00000
2008-01-03,StrGlo,W/m2,42.45000
2008-01-03,T_max_h1,°C,2.10000
2008-01-04,p,hPa,959.75000
2008-01-04,RainDur,min,0.00000
2008-01-04,T,°C,0.53000
2008-01-04,T_max_h1,°C,2.26000
2008-01-04,StrGlo,W/m2,22.54000
2008-01-05,T_max_h1,°C,7.18000
2008-01-05,RainDur,min,161.48000
2008-01-05,T,°C,4.27000
2008-01-05,StrGlo,W/m2,18.93000
2008-01-05,p,hPa,962.20000
2008-01-06,RainDur,min,546.00000
